LinkID,Time,Speed
177,1342,33.0811
177,1387,33.0811
179,368,54
179,404,46.2857
179,439,32.4
179,474,32.4
179,510,32.4
179,545,32.4
179,582,29.4545
179,619,36
179,655,36
179,692,36
179,730,36
179,771,32.4
179,812,32.4
179,851,32.4
179,891,29.4545
179,932,29.4545
179,975,29.4545
179,1016,29.4545
179,1054,36
179,1091,36
179,1128,36
179,1169,36
179,1214,32.4
179,1257,32.4
179,1299,32.4
179,1342,32.4
179,1387,32.4
180,368,33.4
180,404,33.4
180,439,33.4
180,474,33.4
180,510,33.4
180,545,33.4
180,582,21.4714
180,619,30.06
180,655,30.06
180,692,30.06
180,730,30.06
180,771,21.4714
180,812,21.4714
180,851,21.4714
180,891,33.4
180,932,33.4
180,975,33.4
180,1016,33.4
180,1054,26.1391
180,1091,26.1391
180,1128,26.1391
180,1169,26.1391
180,1214,25.05
180,1257,25.05
180,1299,25.05
180,1342,25.05
180,1387,25.05
181,368,26.424
181,404,40.824
181,439,23.9143
181,474,23.9143
181,510,23.9143
181,545,22.6696
181,582,27.4696
181,619,22.3105
181,655,22.3105
181,692,22.3105
181,730,29.43
181,771,29.43
181,812,29.43
181,851,30.2211
181,891,30.2211
181,932,30.2211
181,975,30.2211
181,1016,30.2211
181,1054,28.0636
181,1091,28.0636
181,1128,15.4087
181,1169,28.0636
181,1214,25.3768
181,1257,28.7143
181,1299,28.7143
181,1342,28.7143
181,1387,28.7143
208,368,6.6575
208,404,9.3462
208,439,9.5294
208,474,9.5294
208,510,9.5294
208,545,9.5294
208,582,4.5421
208,619,3.9836
208,655,3.9836
208,692,3.9836
208,730,3.9836
208,771,4.4182
208,812,4.4182
208,851,4.4182
208,891,3.0955
208,932,3.0955
208,975,3.0955
208,1016,3.0955
208,1054,3.9836
208,1091,3.9836
208,1128,3.9836
208,1169,3.9836
208,1214,5.4
208,1257,5.4
208,1299,5.4
208,1342,5.4
208,1387,5.4
209,368,21.7846
209,404,16.1829
209,439,21.7846
209,474,21.7846
209,510,21.7846
209,545,21.7846
209,582,15.8804
209,619,14.6483
209,655,14.6483
209,692,14.6483
209,730,14.6483
209,771,13.8146
209,812,13.8146
209,851,13.8146
209,891,10.361
209,932,10.361
209,975,10.361
209,1016,5.702
209,1054,10.8229
209,1091,10.8229
209,1128,10.8229
209,1169,10.8229
209,1214,13.9279
209,1257,13.9279
209,1299,13.9279
209,1342,13.9279
209,1387,13.9279
223,368,34.35
223,404,24.9818
223,439,26.5935
223,474,26.5935
223,510,26.5935
223,545,26.5935
223,582,20.1073
223,619,16.1647
223,655,16.1647
223,692,16.1647
223,730,16.1647
223,771,19.6286
223,812,19.6286
223,851,19.6286
223,891,20.61
223,932,20.61
223,975,20.61
223,1016,20.61
223,1054,17.5404
223,1091,17.5404
223,1128,17.5404
223,1169,17.5404
223,1214,34.8
223,1257,20.1073
223,1299,20.1073
223,1342,20.1073
223,1387,20.1073
391,368,28.44
391,404,20.3143
391,439,21.8769
391,474,21.8769
391,510,21.8769
391,545,21.8769
391,582,21.8769
391,619,16.7294
391,655,16.7294
391,692,16.7294
391,730,16.7294
391,771,18.96
391,812,18.96
391,851,18.96
391,891,17.775
391,932,17.775
391,975,17.775
391,1016,17.775
391,1054,15.8
391,1091,15.8
391,1128,15.8
391,1169,15.8
391,1214,21.8769
391,1257,21.8769
391,1299,21.8769
391,1342,21.8769
391,1387,21.8769
392,368,1.5
392,404,1.6364
392,439,0.5625
392,474,0.5625
392,510,0.5625
392,545,0.5625
392,582,0.2903
392,619,0.2156
392,655,0.1989
392,692,0.1989
392,730,0.1989
392,771,0.9
392,812,0.9
392,851,0.213
392,891,0.2687
392,932,0.1935
392,975,0.2278
392,1016,0.24
392,1054,0.7347
392,1091,0.1281
392,1128,0.16
392,1169,0.2835
392,1214,1.2
392,1257,1.2
392,1299,1.2
392,1342,1.2
392,1387,1.2
396,368,34.65
396,404,42.6462
396,439,29.1789
396,474,29.1789
396,510,29.1789
396,545,29.1789
396,582,16.8
396,619,25.2
396,655,25.2
396,692,25.2
396,730,25.2
396,771,27.72
396,812,27.72
396,851,27.72
396,891,23.1
396,932,23.1
396,975,23.1
396,1016,23.1
396,1054,23.1
396,1091,23.1
396,1128,23.1
396,1169,23.1
396,1214,32.6118
396,1257,32.6118
396,1299,32.6118
396,1342,32.6118
396,1387,32.6118
397,368,30.3429
397,404,31.4667
397,439,18.0766
397,474,18.0766
397,510,18.0766
397,545,18.0766
397,582,29.2966
397,619,19.7581
397,655,19.7581
397,692,19.7581
397,730,19.7581
397,771,22.9622
397,812,22.9622
397,851,22.9622
397,891,23.6
397,932,23.6
397,975,23.6
397,1016,23.6
397,1054,24.9882
397,1091,24.9882
397,1128,24.9882
397,1169,24.9882
397,1214,30.3429
397,1257,30.3429
397,1299,30.3429
397,1342,30.3429
397,1387,30.3429
401,368,40.5
401,404,43.2
401,439,29.4545
401,474,29.4545
401,510,29.4545
401,545,29.4545
401,582,36
401,619,28.1739
401,655,28.1739
401,692,28.1739
401,730,28.1739
401,771,36
401,812,36
401,851,36
401,891,12
401,932,12
401,975,5.7345
401,1016,5.7345
401,1054,14.087
401,1091,14.087
401,1128,2.6557
401,1169,14.087
401,1214,38.1176
401,1257,42.4059
401,1299,38.1176
401,1342,38.1176
401,1387,38.1176
402,368,19.4087
402,404,9.92
402,439,9.92
402,474,9.92
402,510,9.92
402,545,5.1907
402,582,10.3814
402,619,4.2923
402,655,9.3
402,692,9.3
402,730,9.3
402,771,12.4
402,812,12.4
402,851,12.4
402,891,3.0367
402,932,12.4
402,975,12.4
402,1016,12.4
402,1054,11.7474
402,1091,11.7474
402,1128,11.7474
402,1169,11.7474
402,1214,12.0649
402,1257,12.0649
402,1299,12.0649
402,1342,12.0649
402,1387,12.0649
407,368,18.3809
407,404,18.3809
407,439,14.6701
407,474,14.6701
407,510,14.6701
407,545,10.8091
407,582,10.8091
407,619,7.8009
407,655,6.1449
407,692,7.8009
407,730,9.8005
407,771,9.8005
407,812,9.8005
407,851,4.636
407,891,10.2413
407,932,4.636
407,975,4.0576
407,1016,4.6568
407,1054,6.1782
407,1091,6.1782
407,1128,3.2085
407,1169,5.4294
407,1214,7.1625
407,1257,7.1625
407,1299,7.6789
407,1342,7.6366
407,1387,7.4472
410,368,6.6937
410,404,7.5158
410,439,2.9958
410,474,2.9958
410,510,2.9958
410,545,2.9958
410,582,2.1313
410,619,3.0383
410,655,3.0383
410,692,3.0383
410,730,3.0383
410,771,3.8595
410,812,3.8595
410,851,3.8595
410,891,2.4621
410,932,1.8789
410,975,1.8789
410,1016,4.7077
410,1054,2.2667
410,1091,1.8076
410,1128,1.8076
410,1169,1.8076
410,1214,1.8466
410,1257,4.1592
410,1299,4.1592
410,1342,4.1592
410,1387,4.1592
431,368,29.88
431,404,31.4526
431,439,35.1529
431,474,35.1529
431,510,35.1529
431,545,35.1529
431,582,27.1636
431,619,10.8655
431,655,10.8655
431,692,10.8655
431,730,10.8655
431,771,27.1636
431,812,8.9379
431,851,27.1636
431,891,9.0545
431,932,9.0545
431,975,9.0545
431,1016,3.1288
431,1054,4.6688
431,1091,4.6688
431,1128,4.6688
431,1169,4.6688
431,1214,12.1959
431,1257,12.1959
431,1299,12.1959
431,1342,12.1959
431,1387,12.1959
460,368,22.001
460,404,22.001
460,439,7.3327
460,474,7.3327
460,510,7.3327
460,545,8.0764
460,582,8.0764
460,619,11.7067
460,655,11.7067
460,692,11.7067
460,730,5.5131
460,771,5.5131
460,812,5.5131
460,851,4.1191
460,891,4.1191
460,932,4.1191
460,975,4.1191
460,1016,4.371
460,1054,4.198
460,1091,4.198
460,1128,3.3459
460,1169,3.2384
460,1214,7.6634
460,1257,7.6634
460,1299,7.6634
460,1342,7.6634
460,1387,7.6634
461,368,6.5455
461,404,8
461,439,6.5455
461,474,6.5455
461,510,6.5455
461,545,6.5455
461,582,6.5455
461,619,6
461,655,6
461,692,6
461,730,6
461,771,6
461,812,6
461,851,6
461,891,6.5455
461,932,6.5455
461,975,6.5455
461,1016,6.5455
461,1054,5.5385
461,1091,5.5385
461,1128,5.5385
461,1169,5.5385
461,1214,15.0539
461,1257,5.5385
461,1299,5.5385
461,1342,5.5385
461,1387,5.5385
501,368,26.49
501,404,26.49
501,439,36.9692
501,474,36.9692
501,510,36.9692
501,545,27.5182
501,582,27.5182
501,619,25.1906
501,655,25.1906
501,692,25.1906
501,730,20.4285
501,771,20.4285
501,812,20.4285
501,851,22.9424
501,891,22.9424
501,932,22.9424
501,975,22.9424
501,1016,19.8583
501,1054,20.2415
501,1091,20.2415
501,1128,20.2415
501,1169,21.6602
501,1214,21.3694
501,1257,21.3694
501,1299,21.3694
501,1342,21.3694
501,1387,21.3694
502,368,27.1307
502,404,27.1307
502,439,20.6689
502,474,20.6689
502,510,20.6689
502,545,16.9991
502,582,16.9991
502,619,22.3153
502,655,22.3153
502,692,22.3153
502,730,12.9914
502,771,12.9914
502,812,12.9914
502,851,13.5615
502,891,13.5615
502,932,13.5615
502,975,13.5615
502,1016,12.2713
502,1054,12.4629
502,1091,12.4629
502,1128,12.4629
502,1169,12.9901
502,1214,12.8447
502,1257,12.8447
502,1299,12.8447
502,1342,12.8447
502,1387,12.8447
546,368,38.25
546,404,21.8571
546,439,34
546,474,34
546,510,34
546,545,34
546,582,29.1429
546,619,34
546,655,34
546,692,34
546,730,34
546,771,36
546,812,36
546,851,36
546,891,32.2105
546,932,32.2105
546,975,32.2105
546,1016,32.2105
546,1054,34
546,1091,34
546,1128,34
546,1169,34
546,1214,36
546,1257,36
546,1299,36
546,1342,36
546,1387,36
551,368,35.2688
551,404,29.4188
551,439,26.6211
551,474,26.6211
551,510,26.6211
551,545,17.3922
551,582,17.3922
551,619,23.4103
551,655,23.4103
551,692,23.4103
551,730,23.5059
551,771,23.5059
551,812,23.5059
551,851,18.1739
551,891,18.1739
551,932,18.1739
551,975,18.1739
551,1016,13.594
551,1054,14.8718
551,1091,14.8718
551,1128,14.8718
551,1169,18.1432
551,1214,25.2
551,1257,25.2
551,1299,25.2
551,1342,25.2
551,1387,25.2
576,368,14.4
576,404,13.0286
576,439,11.8957
576,474,11.8957
576,510,11.8957
576,545,11.8957
576,582,13.0286
576,619,9.12
576,655,9.12
576,692,9.12
576,730,9.12
576,771,9.4345
576,812,9.4345
576,851,9.4345
576,891,10.1333
576,932,5.5837
576,975,10.1333
576,1016,10.1333
576,1054,10.944
576,1091,10.944
576,1128,10.944
576,1169,10.944
576,1214,11.8957
576,1257,11.8957
576,1299,11.8957
576,1342,11.8957
576,1387,11.8957
705,368,27.6545
705,404,25.35
705,439,20.9793
705,474,20.9793
705,510,20.9793
705,545,20.9793
705,582,18.4364
705,619,13.2261
705,655,13.2261
705,692,13.2261
705,730,13.2261
705,771,13.52
705,812,13.52
705,851,13.52
705,891,17.3829
705,932,17.3829
705,975,17.3829
705,1016,17.3829
705,1054,19.0125
705,1091,19.0125
705,1128,19.0125
705,1169,19.0125
705,1214,25.35
705,1257,25.35
705,1299,25.35
705,1342,25.35
705,1387,25.35
706,368,27.6545
706,404,25.35
706,439,20.9793
706,474,20.9793
706,510,20.9793
706,545,20.9793
706,582,18.4364
706,619,13.2261
706,655,13.2261
706,692,13.2261
706,730,13.2261
706,771,13.52
706,812,13.52
706,851,13.52
706,891,17.3829
706,932,17.3829
706,975,17.3829
706,1016,17.3829
706,1054,19.0125
706,1091,19.0125
706,1128,19.0125
706,1169,19.0125
706,1214,25.35
706,1257,25.35
706,1299,25.35
706,1342,25.35
706,1387,25.35
721,368,43.65
721,404,37.1489
721,439,19.618
721,474,19.618
721,510,19.618
721,545,19.618
721,582,15.7297
721,619,19.4
721,655,19.4
721,692,19.4
721,730,19.4
721,771,16.0183
721,812,16.0183
721,851,16.0183
721,891,11.3377
721,932,11.3377
721,975,11.3377
721,1016,11.3377
721,1054,7.6579
721,1091,6.1696
721,1128,3.6149
721,1169,7.6579
721,1214,21.5556
721,1257,21.5556
721,1299,21.5556
721,1342,21.5556
721,1387,21.5556
722,368,27.7091
722,404,25.4
722,439,26.8941
722,474,26.8941
722,510,26.8941
722,545,26.8941
722,582,26.8941
722,619,26.8941
722,655,26.8941
722,692,26.8941
722,730,26.8941
722,771,26.8941
722,812,26.8941
722,851,26.8941
722,891,26.8941
722,932,26.8941
722,975,26.8941
722,1016,26.8941
722,1054,26.1257
722,1091,26.1257
722,1128,26.1257
722,1169,26.1257
722,1214,24.7135
722,1257,24.7135
722,1299,24.7135
722,1342,24.7135
722,1387,24.7135
740,368,3.3
740,404,3.6
740,439,11.52
740,474,11.52
740,510,11.52
740,545,11.52
740,582,1.584
740,619,2.3294
740,655,2.3294
740,692,2.3294
740,730,2.3294
740,771,2.64
740,812,2.64
740,851,2.64
740,891,2.2
740,932,2.2
740,975,2.2
740,1016,2.2
740,1054,4.2353
740,1091,3.3882
740,1128,4.6452
740,1169,2.3294
740,1214,2.8286
740,1257,2.8286
740,1299,2.8286
740,1342,2.8286
740,1387,2.8286
741,368,10.4531
741,404,10.6031
741,439,13.3735
741,474,13.3735
741,510,13.3735
741,545,14.2964
741,582,9.3284
741,619,4.6001
741,655,4.6001
741,692,4.6001
741,730,4.0991
741,771,4.2544
741,812,4.2544
741,851,6.015
741,891,5.795
741,932,5.795
741,975,5.795
741,1016,6.4151
741,1054,5.0368
741,1091,4.1981
741,1128,7.6377
741,1169,12.4327
741,1214,12.6823
741,1257,12.6823
741,1299,12.6823
741,1342,12.6823
741,1387,12.6823
773,368,36.9368
773,404,35.9038
773,439,30.4955
773,474,30.4955
773,510,30.4955
773,545,28.8755
773,582,28.1632
773,619,29.3769
773,655,29.3769
773,692,29.3769
773,730,26.9169
773,771,26.64
773,812,26.64
773,851,26.3328
773,891,26.4185
773,932,26.4185
773,975,26.4185
773,1016,23.4362
773,1054,12.781
773,1091,4.5388
773,1128,9.007
773,1169,21.3158
773,1214,32.1696
773,1257,32.1696
773,1299,32.1696
773,1342,32.1696
773,1387,32.1696
774,368,24.6
774,404,28.5677
774,439,23.9351
774,474,23.9351
774,510,23.9351
774,545,23.9351
774,582,21.0857
774,619,22.7077
774,655,22.7077
774,692,22.7077
774,730,22.7077
774,771,21.6
774,812,21.6
774,851,21.6
774,891,21.9429
774,932,21.9429
774,975,21.9429
774,1016,21.9429
774,1054,3.777
774,1091,2.9922
774,1128,14.8645
774,1169,14.8645
774,1214,21.0857
774,1257,21.0857
774,1299,21.0857
774,1342,21.0857
774,1387,21.0857
783,368,4.1806
783,404,1.189
783,439,1.62
783,474,1.62
783,510,1.62
783,545,1.62
783,582,0.8151
783,619,0.7121
783,655,0.5684
783,692,0.6785
783,730,0.6785
783,771,1.6831
783,812,1.6831
783,851,0.6894
783,891,0.6785
783,932,0.7448
783,975,0.724
783,1016,0.675
783,1054,1.9636
783,1091,0.3927
783,1128,0.4872
783,1169,0.946
783,1214,3.24
783,1257,3.24
783,1299,3.24
783,1342,3.24
783,1387,3.24
860,368,40.9091
860,404,45
860,439,37.5
860,474,37.5
860,510,37.5
860,545,37.5
860,582,37.5
860,619,32.1429
860,655,32.1429
860,692,32.1429
860,730,32.1429
860,771,33.3333
860,812,33.3333
860,851,33.3333
860,891,12.3288
860,932,12.3288
860,975,10
860,1016,7.0313
860,1054,21.4286
860,1091,10
860,1128,3.1915
860,1169,10
860,1214,45
860,1257,45
860,1299,45
860,1342,45
860,1387,45
879,368,27.9692
879,404,30.3
879,439,22.725
879,474,22.725
879,510,22.725
879,545,22.725
879,582,25.9714
879,619,27.9692
879,655,27.9692
879,692,27.9692
879,730,27.9692
879,771,20.2
879,812,20.2
879,851,20.2
879,891,30.3
879,932,30.3
879,975,30.3
879,1016,30.3
879,1054,30.3
879,1091,30.3
879,1128,30.3
879,1169,30.3
879,1214,25.9714
879,1257,25.9714
879,1299,25.9714
879,1342,25.9714
879,1387,25.9714
933,368,41.5851
933,404,41.5851
933,439,34.3982
933,474,34.3982
933,510,34.3982
933,545,33.1461
933,582,33.1461
933,619,30.9453
933,655,30.9453
933,692,30.9453
933,730,29.3007
933,771,29.3007
933,812,29.3007
933,851,26.3132
933,891,26.3132
933,932,26.3132
933,975,26.3132
933,1016,17.7769
933,1054,17.5946
933,1091,17.5946
933,1128,17.5946
933,1169,17.5946
933,1214,32.391
933,1257,32.391
933,1299,32.391
933,1342,32.391
933,1387,32.391
934,368,29.0769
934,404,14.8235
934,439,13.5
934,474,13.5
934,510,13.5
934,545,13.5
934,582,9.45
934,619,9.5696
934,655,9.5696
934,692,9.5696
934,730,9.5696
934,771,8.8941
934,812,8.8941
934,851,8.8941
934,891,5.7273
934,932,5.7273
934,975,9.8182
934,1016,9.8182
934,1054,7.9579
934,1091,4.7547
934,1128,7.9579
934,1169,7.9579
934,1214,27
934,1257,27
934,1299,27
934,1342,27
934,1387,27
1056,368,31.95
1056,404,41.2258
1056,439,24.5769
1056,474,24.5769
1056,510,24.5769
1056,545,5.68
1056,582,7.9379
1056,619,22.8214
1056,655,22.8214
1056,692,22.8214
1056,730,22.8214
1056,771,26.0816
1056,812,26.0816
1056,851,26.0816
1056,891,3.5207
1056,932,4.8409
1056,975,3.5207
1056,1016,6.1442
1056,1054,7.9379
1056,1091,3.3023
1056,1128,3.2602
1056,1169,3.8036
1056,1214,26.625
1056,1257,11.0172
1056,1299,26.625
1056,1342,26.625
1056,1387,26.625
1057,368,37.019
1057,404,37.019
1057,439,31.1202
1057,474,31.1202
1057,510,31.1202
1057,545,32.2386
1057,582,32.8398
1057,619,31.1114
1057,655,31.1114
1057,692,31.1114
1057,730,34.8066
1057,771,34.8066
1057,812,34.8066
1057,851,31.6625
1057,891,31.6625
1057,932,31.6625
1057,975,31.6625
1057,1016,31.6625
1057,1054,21.6051
1057,1091,21.6051
1057,1128,21.6051
1057,1169,21.6051
1057,1214,28.5188
1057,1257,28.5188
1057,1299,28.5188
1057,1342,28.5188
1057,1387,28.5188
1058,368,30.7653
1058,404,38.7807
1058,439,28.1841
1058,474,28.1841
1058,510,28.1841
1058,545,29.3025
1058,582,30.0375
1058,619,27.5158
1058,655,27.5158
1058,692,27.5158
1058,730,30.0587
1058,771,30.7793
1058,812,30.7793
1058,851,28.3944
1058,891,28.3944
1058,932,28.3944
1058,975,28.3944
1058,1016,28.3944
1058,1054,21.6188
1058,1091,21.6188
1058,1128,21.6188
1058,1169,20.6979
1058,1214,28.8125
1058,1257,28.8125
1058,1299,28.8125
1058,1342,28.8125
1058,1387,28.8125
1059,368,31.1143
1059,404,21.2488
1059,439,13.6125
1059,474,13.6125
1059,510,13.6125
1059,545,13.6125
1059,582,12.8118
1059,619,14.0516
1059,655,14.0516
1059,692,14.0516
1059,730,14.0516
1059,771,30.0414
1059,812,30.0414
1059,851,30.0414
1059,891,27.225
1059,932,27.225
1059,975,27.225
1059,1016,27.225
1059,1054,3.3
1059,1091,9.075
1059,1128,9.075
1059,1169,9.075
1059,1214,6.5015
1059,1257,9.1705
1059,1299,9.1705
1059,1342,9.1705
1059,1387,9.1705
1074,368,4.2146
1074,404,4.8
1074,439,4.294
1074,474,4.294
1074,510,4.294
1074,545,4.294
1074,582,6.0632
1074,619,4.3747
1074,655,4.3747
1074,692,4.3747
1074,730,4.3747
1074,771,6.1714
1074,812,6.1714
1074,851,6.1714
1074,891,8.4293
1074,932,8.4293
1074,975,8.4293
1074,1016,8.4293
1074,1054,5.2412
1074,1091,5.2412
1074,1128,5.2412
1074,1169,5.2412
1074,1214,6.4
1074,1257,6.4
1074,1299,6.4
1074,1342,6.4
1074,1387,6.4
1097,368,53
1097,404,55.2345
1097,439,44.9912
1097,474,44.9912
1097,510,44.9912
1097,545,42.784
1097,582,45.6429
1097,619,37.4459
1097,655,37.4459
1097,692,37.4459
1097,730,42.5959
1097,771,44.9912
1097,812,44.9912
1097,851,43.8027
1097,891,40.6931
1097,932,40.6931
1097,975,40.6931
1097,1016,33.8476
1097,1054,12.6356
1097,1091,18.4534
1097,1128,18.4534
1097,1169,20.9209
1097,1214,35.4545
1097,1257,35.4545
1097,1299,29.4095
1097,1342,35.4545
1097,1387,35.4545
1098,368,64.8
1098,404,69.269
1098,439,59.0824
1098,474,59.0824
1098,510,59.0824
1098,545,59.0824
1098,582,64.8
1098,619,54.2919
1098,655,54.2919
1098,692,54.2919
1098,730,54.2919
1098,771,59.0824
1098,812,59.0824
1098,851,59.0824
1098,891,52.8632
1098,932,52.8632
1098,975,52.8632
1098,1016,52.8632
1098,1054,22.0747
1098,1091,22.0747
1098,1128,22.0747
1098,1169,8.1328
1098,1214,37.2
1098,1257,37.2
1098,1299,25.11
1098,1342,37.2
1098,1387,37.2
1117,368,19.4143
1117,404,15.9882
1117,439,7.3459
1117,474,7.3459
1117,510,7.3459
1117,545,7.3459
1117,582,8.3631
1117,619,30.2
1117,655,30.2
1117,692,30.2
1117,730,30.2
1117,771,18.12
1117,812,18.12
1117,851,18.12
1117,891,7.3459
1117,932,7.3459
1117,975,7.3459
1117,1016,7.3459
1117,1054,6.04
1117,1091,6.04
1117,1128,6.04
1117,1169,6.04
1117,1214,10.872
1117,1257,10.872
1117,1299,10.872
1117,1342,10.872
1117,1387,10.872
1118,368,16.0457
1118,404,16.0457
1118,439,7.8
1118,474,7.8
1118,510,7.8
1118,545,7.8
1118,582,16.0457
1118,619,12.7636
1118,655,12.7636
1118,692,12.7636
1118,730,12.7636
1118,771,15.1784
1118,812,15.1784
1118,851,15.1784
1118,891,15.6
1118,932,15.6
1118,975,15.6
1118,1016,15.6
1118,1054,13.6976
1118,1091,13.6976
1118,1128,13.6976
1118,1169,13.6976
1118,1214,15.1784
1118,1257,15.1784
1118,1299,15.1784
1118,1342,15.1784
